OrderDetailKey,OrderHeaderKey,CustomerKey,ProductKey,FacilityKey,TransactionDate,BillDate,,,,
5567,507,9,954,2,3/31/2023,11/17/2023,,,,
5568,421,1,735,7,3/31/2023,8/23/2023,,,,
5569,500,15,353,10,3/31/2023,11/10/2023,,,,
5570,507,8,645,2,3/31/2023,11/17/2023,,,,
5571,363,8,7,10,3/31/2023,6/26/2023,,,,
5572,433,4,997,2,3/31/2023,9/4/2023,,,,
5573,507,2,611,10,3/31/2023,11/17/2023,,,,
5574,500,16,282,10,4/1/2023,11/10/2023,,,,
5575,759,16,231,5,4/2/2023,7/29/2024,,,,
5576,677,4,272,10,4/2/2023,5/6/2024,,,,
5577,552,10,897,5,4/2/2023,1/1/2024,,,,
5578,374,15,338,6,4/2/2023,7/7/2023,,,,
5579,461,17,763,6,4/2/2023,10/2/2023,,,,
5580,429,10,961,8,4/2/2023,8/31/2023,,,,
5581,422,20,180,4,4/2/2023,8/24/2023,,,,
5582,692,6,260,4,4/3/2023,5/21/2024,,,,
5583,363,13,759,7,4/3/2023,6/26/2023,,,,
5584,429,18,317,9,4/3/2023,8/31/2023,,,,
5585,469,15,995,3,4/3/2023,10/10/2023,,,,
5586,433,4,429,6,4/3/2023,9/4/2023,,,,
5587,499,11,102,2,4/3/2023,11/9/2023,,,,
5588,518,7,869,10,4/3/2023,11/28/2023,,,,
5589,429,12,166,2,4/3/2023,8/31/2023,,,,
5590,368,10,674,1,4/3/2023,7/1/2023,,,,
5591,338,14,213,10,4/3/2023,6/1/2023,,,,
5592,524,7,941,9,4/3/2023,12/4/2023,,,,
5593,448,17,848,9,4/3/2023,9/19/2023,,,,
5594,533,1,168,9,4/3/2023,12/13/2023,,,,
5595,368,7,386,6,4/3/2023,7/1/2023,,,,
5596,413,8,481,2,4/3/2023,8/15/2023,,,,
5597,532,16,463,7,4/3/2023,12/12/2023,,,,
5598,416,14,604,10,4/3/2023,8/18/2023,,,,
5599,340,10,268,10,4/3/2023,6/3/2023,,,,
5600,413,10,297,6,4/3/2023,8/15/2023,,,,
5601,362,9,930,1,4/3/2023,6/25/2023,,,,
5602,534,10,997,3,4/3/2023,12/14/2023,,,,
5603,463,15,248,3,4/3/2023,10/4/2023,,,,
5604,506,5,467,8,4/3/2023,11/16/2023,,,,
5605,440,16,762,2,4/3/2023,9/11/2023,,,,
5606,465,5,471,9,4/3/2023,10/6/2023,,,,
5607,368,5,317,6,4/3/2023,7/1/2023,,,,
5608,499,20,451,9,4/3/2023,11/9/2023,,,,
5609,499,16,315,5,4/3/2023,11/9/2023,,,,
5610,510,12,870,10,4/3/2023,11/20/2023,,,,
5611,475,7,720,9,4/3/2023,10/16/2023,,,,
5612,505,2,291,6,4/3/2023,11/15/2023,,,,
5613,629,5,585,9,4/3/2023,3/18/2024,,,,
5614,671,9,651,4,4/3/2023,4/30/2024,,,,
5615,512,15,727,8,4/3/2023,11/22/2023,,,,
5616,673,3,251,3,4/3/2023,5/2/2024,,,,
5617,364,19,126,5,4/3/2023,6/27/2023,,,,
5618,313,8,218,4,4/3/2023,5/7/2023,,,,
5619,412,4,725,2,4/3/2023,8/14/2023,,,,
5620,478,5,73,1,4/3/2023,10/19/2023,,,,
5621,454,5,259,6,4/3/2023,9/25/2023,,,,
5622,444,4,439,1,4/3/2023,9/15/2023,,,,
5623,642,14,26,1,4/3/2023,3/31/2024,,,,
5624,608,11,638,5,4/3/2023,2/26/2024,,,,
5625,752,17,256,7,4/3/2023,7/22/2024,,,,
5626,402,3,439,7,4/3/2023,8/4/2023,,,,
5627,755,5,33,10,4/3/2023,7/25/2024,,,,
5628,488,13,238,4,4/3/2023,10/29/2023,,,,
5629,759,14,832,2,4/4/2023,7/29/2024,,,,
5630,500,3,542,7,4/4/2023,11/10/2023,,,,
5631,865,14,427,3,4/4/2023,11/13/2024,,,,
5632,483,15,239,1,4/4/2023,10/24/2023,,,,
5633,429,1,547,7,4/4/2023,8/31/2023,,,,
5634,562,20,659,5,4/4/2023,1/11/2024,,,,
5635,504,13,992,8,4/4/2023,11/14/2023,,,,
5636,978,5,634,8,4/4/2023,3/9/2025,,,,
5637,695,5,293,7,4/4/2023,5/24/2024,,,,
5638,417,1,234,7,4/4/2023,8/19/2023,,,,
5639,449,14,554,6,4/4/2023,9/20/2023,,,,
5640,581,8,426,4,4/4/2023,1/30/2024,,,,
5641,850,16,445,2,4/4/2023,10/29/2024,,,,
5642,535,18,992,4,4/4/2023,12/15/2023,,,,
5643,466,20,963,2,4/4/2023,10/7/2023,,,,
5644,489,17,409,8,4/4/2023,10/30/2023,,,,
5645,381,16,951,2,4/4/2023,7/14/2023,,,,
5646,414,1,619,1,4/4/2023,8/16/2023,,,,
5647,510,5,433,1,4/4/2023,11/20/2023,,,,
5648,472,3,915,8,4/4/2023,10/13/2023,,,,
5649,478,7,469,10,4/4/2023,10/19/2023,,,,
5650,492,5,509,6,4/4/2023,11/2/2023,,,,
5651,633,13,613,8,4/4/2023,3/22/2024,,,,
5652,514,12,906,4,4/4/2023,11/24/2023,,,,
5653,515,15,904,5,4/4/2023,11/25/2023,,,,
5654,535,8,345,3,4/4/2023,12/15/2023,,,,
5655,525,4,20,7,4/4/2023,12/5/2023,,,,
5656,549,10,807,2,4/4/2023,12/29/2023,,,,
5657,609,16,349,1,4/4/2023,2/27/2024,,,,
5658,549,9,781,8,4/4/2023,12/29/2023,,,,
5659,433,16,119,9,4/4/2023,9/4/2023,,,,
5660,457,14,360,7,4/5/2023,9/28/2023,,,,
5661,346,18,194,7,4/5/2023,6/9/2023,,,,
5662,521,2,72,8,4/5/2023,12/1/2023,,,,
5663,540,1,145,9,4/5/2023,12/20/2023,,,,
5664,370,19,52,9,4/5/2023,7/3/2023,,,,
5665,505,6,708,6,4/5/2023,11/15/2023,,,,
5666,436,7,960,8,4/5/2023,9/7/2023,,,,
5667,445,1,731,4,4/5/2023,9/16/2023,,,,
5668,372,3,495,5,4/5/2023,7/5/2023,,,,
5669,430,14,725,10,4/5/2023,9/1/2023,,,,
5670,467,7,300,1,4/5/2023,10/8/2023,,,,
5671,400,12,234,4,4/5/2023,8/2/2023,,,,
5672,572,15,630,3,4/5/2023,1/21/2024,,,,
5673,496,1,35,4,4/5/2023,11/6/2023,,,,
5674,525,7,510,1,4/5/2023,12/5/2023,,,,
5675,540,1,134,3,4/5/2023,12/20/2023,,,,
5676,526,20,215,8,4/5/2023,12/6/2023,,,,
5677,538,6,917,5,4/5/2023,12/18/2023,,,,
5678,435,13,126,9,4/5/2023,9/6/2023,,,,
5679,609,10,757,2,4/5/2023,2/27/2024,,,,
5680,463,11,862,8,4/5/2023,10/4/2023,,,,
5681,522,11,939,5,4/5/2023,12/2/2023,,,,
5682,574,11,513,6,4/5/2023,1/23/2024,,,,
5683,505,19,209,6,4/5/2023,11/15/2023,,,,
5684,629,6,822,8,4/5/2023,3/18/2024,,,,
5685,466,17,50,7,4/5/2023,10/7/2023,,,,
5686,491,13,188,3,4/5/2023,11/1/2023,,,,
5687,470,19,900,6,4/5/2023,10/11/2023,,,,
5688,525,1,719,9,4/5/2023,12/5/2023,,,,
5689,884,13,289,8,4/5/2023,12/2/2024,,,,
5690,884,12,980,6,4/5/2023,12/2/2024,,,,
5691,535,3,791,1,4/5/2023,12/15/2023,,,,
5692,366,2,233,8,4/5/2023,6/29/2023,,,,
5693,365,16,599,5,4/5/2023,6/28/2023,,,,
5694,622,16,787,4,4/5/2023,3/11/2024,,,,
5695,492,5,505,3,4/5/2023,11/2/2023,,,,
5696,427,17,923,8,4/5/2023,8/29/2023,,,,
5697,476,7,791,4,4/5/2023,10/17/2023,,,,
5698,542,5,240,6,4/5/2023,12/22/2023,,,,
5699,535,7,22,2,4/5/2023,12/15/2023,,,,
5700,538,11,267,7,4/5/2023,12/18/2023,,,,
5701,400,18,911,7,4/5/2023,8/2/2023,,,,
5702,424,19,843,2,4/5/2023,8/26/2023,,,,
5703,398,1,715,3,4/5/2023,7/31/2023,,,,
5704,637,6,274,1,4/5/2023,3/26/2024,,,,
5705,352,11,167,10,4/5/2023,6/15/2023,,,,
5706,328,17,940,7,4/5/2023,5/22/2023,,,,
5707,439,2,304,6,4/5/2023,9/10/2023,,,,
5708,506,20,6,4,4/5/2023,11/16/2023,,,,
5709,576,20,389,3,4/5/2023,1/25/2024,,,,
5710,478,2,171,7,4/5/2023,10/19/2023,,,,
5711,395,15,88,7,4/5/2023,7/28/2023,,,,
5712,365,9,320,8,4/5/2023,6/28/2023,,,,
5713,382,10,89,4,4/5/2023,7/15/2023,,,,
5714,395,13,911,8,4/5/2023,7/28/2023,,,,
5715,582,20,12,1,4/5/2023,1/31/2024,,,,
5716,435,16,926,2,4/5/2023,9/6/2023,,,,
5717,637,20,505,10,4/5/2023,3/26/2024,,,,
5718,424,16,524,6,4/5/2023,8/26/2023,,,,
5719,407,7,366,8,4/5/2023,8/9/2023,,,,
5720,460,11,84,8,4/5/2023,10/1/2023,,,,
5721,451,4,991,8,4/5/2023,9/22/2023,,,,
5722,460,11,168,5,4/5/2023,10/1/2023,,,,
5723,476,2,874,7,4/5/2023,10/17/2023,,,,
5724,460,15,419,9,4/5/2023,10/1/2023,,,,
5725,635,19,34,9,4/5/2023,3/24/2024,,,,
5726,679,2,762,8,4/5/2023,5/8/2024,,,,
5727,551,17,577,9,4/5/2023,12/31/2023,,,,
5728,582,6,147,10,4/5/2023,1/31/2024,,,,
5729,590,5,732,10,4/5/2023,2/8/2024,,,,
5730,490,6,44,7,4/5/2023,10/31/2023,,,,
5731,556,1,860,6,4/5/2023,1/5/2024,,,,
5732,580,13,53,5,4/5/2023,1/29/2024,,,,
5733,877,17,456,5,4/5/2023,11/25/2024,,,,
5734,579,7,101,2,4/5/2023,1/28/2024,,,,
5735,484,7,722,3,4/5/2023,10/25/2023,,,,
5736,484,4,805,9,4/5/2023,10/25/2023,,,,
5737,400,3,510,4,4/5/2023,8/2/2023,,,,
5738,594,14,364,5,4/6/2023,2/12/2024,,,,
5739,562,9,437,4,4/6/2023,1/11/2024,,,,
5740,381,12,436,10,4/6/2023,7/14/2023,,,,
5741,512,16,416,1,4/6/2023,11/22/2023,,,,
5742,527,14,83,5,4/6/2023,12/7/2023,,,,
5743,447,15,401,10,4/6/2023,9/18/2023,,,,
5744,463,19,128,3,4/7/2023,10/4/2023,,,,
5745,544,19,905,9,4/9/2023,12/24/2023,,,,
5746,555,12,515,10,4/9/2023,1/4/2024,,,,
5747,382,19,872,2,4/9/2023,7/15/2023,,,,
5748,553,16,243,6,4/9/2023,1/2/2024,,,,
5749,428,15,710,8,4/9/2023,8/30/2023,,,,
5750,584,12,897,3,4/9/2023,2/2/2024,,,,
5751,529,3,226,10,4/10/2023,12/9/2023,,,,
5752,826,8,463,9,4/10/2023,10/5/2024,,,,
5753,555,4,985,3,4/10/2023,1/4/2024,,,,
5754,503,10,416,8,4/10/2023,11/13/2023,,,,
5755,367,9,180,6,4/10/2023,6/30/2023,,,,
5756,481,17,571,8,4/10/2023,10/22/2023,,,,
5757,449,10,40,9,4/10/2023,9/20/2023,,,,
5758,415,12,938,5,4/10/2023,8/17/2023,,,,
5759,482,12,6,10,4/10/2023,10/23/2023,,,,
5760,416,12,398,6,4/11/2023,8/18/2023,,,,
5761,357,3,563,6,4/11/2023,6/20/2023,,,,
5762,511,16,59,8,4/11/2023,11/21/2023,,,,
5763,415,16,358,1,4/11/2023,8/17/2023,,,,
5764,556,7,901,7,4/11/2023,1/5/2024,,,,
5765,420,8,770,10,4/11/2023,8/22/2023,,,,
5766,413,13,515,10,4/11/2023,8/15/2023,,,,
5767,352,6,461,1,4/11/2023,6/15/2023,,,,
5768,385,17,562,7,4/11/2023,7/18/2023,,,,
5769,371,3,789,3,4/11/2023,7/4/2023,,,,
5770,436,6,740,10,4/11/2023,9/7/2023,,,,
5771,447,10,911,7,4/11/2023,9/18/2023,,,,
5772,413,5,530,9,4/11/2023,8/15/2023,,,,
5773,507,12,729,7,4/11/2023,11/17/2023,,,,
5774,479,14,519,9,4/11/2023,10/20/2023,,,,
5775,442,8,349,8,4/11/2023,9/13/2023,,,,
5776,416,17,325,10,4/11/2023,8/18/2023,,,,
5777,601,14,81,8,4/11/2023,2/19/2024,,,,
5778,551,14,580,2,4/11/2023,12/31/2023,,,,
5779,519,11,901,10,4/11/2023,11/29/2023,,,,
5780,533,6,926,6,4/11/2023,12/13/2023,,,,
5781,867,14,509,5,4/11/2023,11/15/2024,,,,
5782,586,12,854,9,4/11/2023,2/4/2024,,,,
5783,452,13,35,6,4/11/2023,9/23/2023,,,,
5784,556,16,955,10,4/11/2023,1/5/2024,,,,
5785,526,18,201,5,4/11/2023,12/6/2023,,,,
5786,586,10,584,5,4/11/2023,2/4/2024,,,,
5787,351,15,325,9,4/11/2023,6/14/2023,,,,
5788,753,5,171,6,4/11/2023,7/23/2024,,,,
5789,912,8,250,10,4/11/2023,12/30/2024,,,,
5790,659,10,127,8,4/11/2023,4/17/2024,,,,
5791,865,16,524,3,4/11/2023,11/13/2024,,,,
5792,656,4,331,9,4/11/2023,4/14/2024,,,,
5793,466,2,481,7,4/11/2023,10/7/2023,,,,
5794,624,9,459,8,4/11/2023,3/13/2024,,,,
5795,529,2,125,3,4/11/2023,12/9/2023,,,,
5796,593,7,820,3,4/11/2023,2/11/2024,,,,
5797,505,20,970,6,4/11/2023,11/15/2023,,,,
5798,580,16,377,1,4/11/2023,1/29/2024,,,,
5799,443,17,684,4,4/11/2023,9/14/2023,,,,
5800,377,8,931,5,4/11/2023,7/10/2023,,,,
5801,624,2,143,10,4/11/2023,3/13/2024,,,,
5802,653,6,396,4,4/11/2023,4/11/2024,,,,
5803,531,12,867,4,4/11/2023,12/11/2023,,,,
5804,483,10,476,2,4/11/2023,10/24/2023,,,,
5805,454,16,487,5,4/11/2023,9/25/2023,,,,
5806,538,14,518,1,4/11/2023,12/18/2023,,,,
5807,538,13,900,5,4/11/2023,12/18/2023,,,,
5808,572,10,386,5,4/11/2023,1/21/2024,,,,
5809,531,12,807,6,4/11/2023,12/11/2023,,,,
5810,531,20,138,9,4/11/2023,12/11/2023,,,,
5811,421,5,898,2,4/11/2023,8/23/2023,,,,
5812,538,19,677,5,4/11/2023,12/18/2023,,,,
5813,539,3,181,4,4/11/2023,12/19/2023,,,,
5814,539,1,503,10,4/11/2023,12/19/2023,,,,
5815,531,1,80,2,4/11/2023,12/11/2023,,,,
5816,527,13,126,7,4/11/2023,12/7/2023,,,,
5817,454,18,520,7,4/11/2023,9/25/2023,,,,
5818,531,13,893,6,4/11/2023,12/11/2023,,,,
5819,503,17,870,2,4/11/2023,11/13/2023,,,,
5820,601,8,313,8,4/11/2023,2/19/2024,,,,
5821,358,5,330,9,4/11/2023,6/21/2023,,,,
5822,601,1,402,6,4/11/2023,2/19/2024,,,,
5823,505,13,389,8,4/11/2023,11/15/2023,,,,
5824,538,9,117,10,4/11/2023,12/18/2023,,,,
5825,531,11,781,3,4/11/2023,12/11/2023,,,,
5826,503,17,963,9,4/11/2023,11/13/2023,,,,
5827,538,5,773,10,4/11/2023,12/18/2023,,,,
5828,639,11,860,4,4/11/2023,3/28/2024,,,,
5829,531,18,909,1,4/11/2023,12/11/2023,,,,
5830,538,20,254,7,4/11/2023,12/18/2023,,,,
5831,531,1,817,6,4/11/2023,12/11/2023,,,,
5832,661,7,679,10,4/11/2023,4/19/2024,,,,
5833,601,19,798,7,4/11/2023,2/19/2024,,,,
5834,505,9,821,1,4/11/2023,11/15/2023,,,,
5835,356,13,252,1,4/11/2023,6/19/2023,,,,
5836,538,17,164,8,4/11/2023,12/18/2023,,,,
5837,535,10,161,2,4/11/2023,12/15/2023,,,,
5838,531,2,736,7,4/11/2023,12/11/2023,,,,
5839,535,2,532,10,4/11/2023,12/15/2023,,,,
5840,535,2,519,2,4/11/2023,12/15/2023,,,,
5841,466,13,348,1,4/11/2023,10/7/2023,,,,
5842,538,13,907,9,4/11/2023,12/18/2023,,,,
5843,347,18,281,7,4/11/2023,6/10/2023,,,,
5844,600,10,840,4,4/11/2023,2/18/2024,,,,
5845,581,15,751,1,4/11/2023,1/30/2024,,,,
5846,357,2,424,7,4/11/2023,6/20/2023,,,,
5847,345,11,38,9,4/11/2023,6/8/2023,,,,
5848,429,6,744,1,4/11/2023,8/31/2023,,,,
5849,520,2,425,3,4/11/2023,11/30/2023,,,,
5850,564,11,701,9,4/11/2023,1/13/2024,,,,
5851,537,18,807,10,4/11/2023,12/17/2023,,,,
5852,535,15,37,5,4/11/2023,12/15/2023,,,,
5853,509,6,691,4,4/11/2023,11/19/2023,,,,
5854,352,19,698,5,4/11/2023,6/15/2023,,,,
5855,615,13,604,1,4/11/2023,3/4/2024,,,,
5856,505,5,686,9,4/11/2023,11/15/2023,,,,
5857,505,18,283,10,4/11/2023,11/15/2023,,,,
5858,444,14,278,7,4/11/2023,9/15/2023,,,,
5859,535,2,850,9,4/11/2023,12/15/2023,,,,
5860,582,16,754,1,4/11/2023,1/31/2024,,,,
5861,577,12,877,1,4/11/2023,1/26/2024,,,,
5862,661,1,898,9,4/11/2023,4/19/2024,,,,
5863,648,5,543,7,4/12/2023,4/6/2024,,,,
5864,474,3,867,9,4/12/2023,10/15/2023,,,,
5865,422,15,455,4,4/12/2023,8/24/2023,,,,
5866,347,14,195,1,4/12/2023,6/10/2023,,,,
5867,506,14,384,6,4/12/2023,11/16/2023,,,,
5868,420,13,127,9,4/12/2023,8/22/2023,,,,
5869,585,15,890,8,4/12/2023,2/3/2024,,,,
5870,347,1,222,8,4/12/2023,6/10/2023,,,,
5871,499,1,507,3,4/12/2023,11/9/2023,,,,
5872,541,1,668,3,4/12/2023,12/21/2023,,,,
5873,391,11,427,1,4/12/2023,7/24/2023,,,,
5874,347,4,583,7,4/12/2023,6/10/2023,,,,
5875,618,14,903,1,4/12/2023,3/7/2024,,,,
5876,654,17,827,5,4/12/2023,4/12/2024,,,,
5877,593,9,767,2,4/12/2023,2/11/2024,,,,
5878,533,3,741,2,4/12/2023,12/13/2023,,,,
5879,538,10,408,3,4/12/2023,12/18/2023,,,,
5880,376,20,136,4,4/12/2023,7/9/2023,,,,
5881,596,15,627,9,4/12/2023,2/14/2024,,,,
5882,451,17,88,4,4/12/2023,9/22/2023,,,,
5883,400,16,748,9,4/12/2023,8/2/2023,,,,
5884,367,16,8,9,4/12/2023,6/30/2023,,,,
5885,507,13,484,4,4/12/2023,11/17/2023,,,,
5886,510,8,672,4,4/12/2023,11/20/2023,,,,
5887,486,3,932,1,4/12/2023,10/27/2023,,,,
5888,392,5,592,1,4/12/2023,7/25/2023,,,,
5889,471,2,770,7,4/12/2023,10/12/2023,,,,
5890,611,15,983,4,4/12/2023,2/29/2024,,,,
5891,558,19,953,5,4/12/2023,1/7/2024,,,,
5892,722,1,192,10,4/12/2023,6/21/2024,,,,
5893,485,18,149,10,4/12/2023,10/26/2023,,,,
5894,546,10,423,3,4/12/2023,12/26/2023,,,,
5895,603,2,669,8,4/12/2023,2/21/2024,,,,
5896,603,13,660,6,4/12/2023,2/21/2024,,,,
5897,530,13,264,9,4/12/2023,12/10/2023,,,,
5898,485,1,563,9,4/12/2023,10/26/2023,,,,
5899,448,10,129,8,4/13/2023,9/19/2023,,,,
5900,687,11,193,5,4/13/2023,5/16/2024,,,,
5901,434,4,115,9,4/13/2023,9/5/2023,,,,
5902,419,18,729,8,4/13/2023,8/21/2023,,,,
5903,691,6,879,6,4/13/2023,5/20/2024,,,,
5904,613,12,596,8,4/13/2023,3/2/2024,,,,
5905,540,9,609,10,4/13/2023,12/20/2023,,,,
5906,459,8,788,2,4/13/2023,9/30/2023,,,,
5907,535,1,436,9,4/13/2023,12/15/2023,,,,
5908,535,11,174,9,4/13/2023,12/15/2023,,,,
5909,535,8,556,2,4/13/2023,12/15/2023,,,,
5910,616,9,881,7,4/13/2023,3/5/2024,,,,
5911,648,20,778,6,4/13/2023,4/6/2024,,,,
5912,618,2,768,8,4/13/2023,3/7/2024,,,,
5913,691,6,367,6,4/13/2023,5/20/2024,,,,
5914,592,6,320,7,4/13/2023,2/10/2024,,,,
5915,592,3,36,10,4/13/2023,2/10/2024,,,,
5916,530,8,78,7,4/13/2023,12/10/2023,,,,
5917,474,1,44,10,4/13/2023,10/15/2023,,,,
5918,474,20,235,2,4/13/2023,10/15/2023,,,,
5919,474,7,932,6,4/13/2023,10/15/2023,,,,
5920,677,12,369,7,4/13/2023,5/6/2024,,,,
5921,535,5,140,10,4/13/2023,12/15/2023,,,,
5922,530,20,649,5,4/13/2023,12/10/2023,,,,
5923,540,18,259,2,4/13/2023,12/20/2023,,,,
5924,530,13,568,2,4/13/2023,12/10/2023,,,,
5925,535,20,964,9,4/13/2023,12/15/2023,,,,
5926,535,7,515,5,4/13/2023,12/15/2023,,,,
5927,474,10,98,3,4/13/2023,10/15/2023,,,,
5928,685,14,869,3,4/13/2023,5/14/2024,,,,
5929,556,8,15,3,4/13/2023,1/5/2024,,,,
5930,542,15,502,9,4/13/2023,12/22/2023,,,,
5931,587,1,637,4,4/13/2023,2/5/2024,,,,
5932,590,13,166,9,4/13/2023,2/8/2024,,,,
5933,328,1,818,5,4/13/2023,5/22/2023,,,,
5934,489,8,783,4,4/13/2023,10/30/2023,,,,
5935,381,14,869,2,4/14/2023,7/14/2023,,,,
5936,512,7,908,3,4/14/2023,11/22/2023,,,,
5937,512,16,973,3,4/14/2023,11/22/2023,,,,
5938,512,12,554,3,4/14/2023,11/22/2023,,,,
5939,512,20,22,10,4/14/2023,11/22/2023,,,,
5940,590,13,276,1,4/14/2023,2/8/2024,,,,
5941,512,19,165,4,4/14/2023,11/22/2023,,,,
5942,570,1,801,5,4/14/2023,1/19/2024,,,,
5943,573,5,991,6,4/14/2023,1/22/2024,,,,
5944,616,19,651,4,4/14/2023,3/5/2024,,,,
5945,532,16,749,6,4/14/2023,12/12/2023,,,,
5946,532,10,447,1,4/14/2023,12/12/2023,,,,
5947,603,20,542,3,4/14/2023,2/21/2024,,,,
5948,497,12,552,6,4/14/2023,11/7/2023,,,,
5949,510,19,447,6,4/14/2023,11/20/2023,,,,
5950,532,10,887,2,4/14/2023,12/12/2023,,,,
5951,652,4,324,5,4/14/2023,4/10/2024,,,,
5952,544,20,897,3,4/14/2023,12/24/2023,,,,
5953,388,10,917,6,4/14/2023,7/21/2023,,,,
5954,535,2,864,1,4/14/2023,12/15/2023,,,,
5955,535,8,29,9,4/14/2023,12/15/2023,,,,
5956,497,15,371,9,4/14/2023,11/7/2023,,,,
5957,544,4,177,1,4/14/2023,12/24/2023,,,,
5958,443,6,171,6,4/14/2023,9/14/2023,,,,
5959,688,11,962,10,4/14/2023,5/17/2024,,,,
5960,569,12,625,10,4/17/2023,1/18/2024,,,,
5961,540,6,58,7,4/17/2023,12/20/2023,,,,
5962,413,15,749,1,4/17/2023,8/15/2023,,,,
5963,527,19,776,8,4/17/2023,12/7/2023,,,,
5964,538,16,765,2,4/17/2023,12/18/2023,,,,
5965,433,11,276,4,4/17/2023,9/4/2023,,,,
5966,514,4,39,9,4/17/2023,11/24/2023,,,,
5967,512,15,294,1,4/17/2023,11/22/2023,,,,
5968,527,20,695,1,4/17/2023,12/7/2023,,,,
5969,517,20,984,5,4/17/2023,11/27/2023,,,,
5970,478,13,441,7,4/17/2023,10/19/2023,,,,
5971,442,14,743,9,4/17/2023,9/13/2023,,,,
5972,517,5,274,8,4/17/2023,11/27/2023,,,,
5973,482,15,470,6,4/17/2023,10/23/2023,,,,
5974,586,8,497,3,4/17/2023,2/4/2024,,,,
5975,533,15,502,9,4/17/2023,12/13/2023,,,,
5976,517,19,33,10,4/17/2023,11/27/2023,,,,
5977,562,19,489,8,4/17/2023,1/11/2024,,,,
5978,529,9,259,9,4/17/2023,12/9/2023,,,,
5979,623,9,26,4,4/17/2023,3/12/2024,,,,
5980,623,17,194,3,4/17/2023,3/12/2024,,,,
5981,609,10,241,5,4/17/2023,2/27/2024,,,,
5982,525,8,559,2,4/17/2023,12/5/2023,,,,
5983,674,1,68,4,4/17/2023,5/3/2024,,,,
5984,527,16,632,1,4/17/2023,12/7/2023,,,,
5985,583,11,816,7,4/17/2023,2/1/2024,,,,
5986,652,5,1,7,4/17/2023,4/10/2024,,,,
5987,397,4,287,8,4/17/2023,7/30/2023,,,,
5988,542,2,70,4,4/17/2023,12/22/2023,,,,
5989,389,17,1,6,4/17/2023,7/22/2023,,,,
5990,716,14,393,8,4/17/2023,6/15/2024,,,,
5991,428,3,259,5,4/17/2023,8/30/2023,,,,
5992,398,19,356,6,4/17/2023,7/31/2023,,,,
5993,451,14,13,4,4/17/2023,9/22/2023,,,,
5994,860,9,331,1,4/17/2023,11/8/2024,,,,
5995,457,4,6,5,4/17/2023,9/28/2023,,,,
5996,440,17,847,7,4/17/2023,9/11/2023,,,,
5997,427,9,747,9,4/17/2023,8/29/2023,,,,
5998,405,8,1,1,4/17/2023,8/7/2023,,,,
5999,405,13,90,7,4/17/2023,8/7/2023,,,,
6000,416,16,321,3,4/17/2023,8/18/2023,,,,
6001,428,8,807,5,4/17/2023,8/30/2023,,,,
6002,469,8,924,4,4/17/2023,10/10/2023,,,,
6003,405,13,464,8,4/17/2023,8/7/2023,,,,
6004,405,15,837,5,4/17/2023,8/7/2023,,,,
6005,465,12,24,8,4/17/2023,10/6/2023,,,,
6006,514,8,866,2,4/17/2023,11/24/2023,,,,
6007,416,4,193,8,4/17/2023,8/18/2023,,,,
6008,639,1,882,7,4/17/2023,3/28/2024,,,,
6009,700,5,929,1,4/17/2023,5/30/2024,,,,
6010,527,12,195,4,4/17/2023,12/7/2023,,,,
6011,488,4,292,9,4/17/2023,10/29/2023,,,,
6012,657,11,939,1,4/17/2023,4/15/2024,,,,
6013,603,2,510,1,4/17/2023,2/21/2024,,,,
6014,476,12,547,5,4/17/2023,10/17/2023,,,,
6015,557,14,181,3,4/17/2023,1/6/2024,,,,
6016,505,3,744,10,4/17/2023,11/15/2023,,,,
6017,395,4,602,8,4/17/2023,7/28/2023,,,,
6018,429,16,289,9,4/17/2023,8/31/2023,,,,
6019,538,10,534,1,4/17/2023,12/18/2023,,,,
6020,429,17,651,7,4/17/2023,8/31/2023,,,,
6021,603,17,38,1,4/17/2023,2/21/2024,,,,
6022,604,4,729,5,4/17/2023,2/22/2024,,,,
6023,535,9,364,7,4/17/2023,12/15/2023,,,,
6024,654,12,83,10,4/17/2023,4/12/2024,,,,
6025,449,3,666,9,4/17/2023,9/20/2023,,,,
6026,472,13,483,7,4/17/2023,10/13/2023,,,,
6027,525,18,810,3,4/17/2023,12/5/2023,,,,
6028,629,19,648,8,4/18/2023,3/18/2024,,,,
6029,537,1,261,10,4/18/2023,12/17/2023,,,,
6030,535,1,470,5,4/18/2023,12/15/2023,,,,
6031,535,3,44,5,4/18/2023,12/15/2023,,,,
6032,518,9,443,10,4/18/2023,11/28/2023,,,,
6033,518,20,188,1,4/18/2023,11/28/2023,,,,
6034,493,15,400,3,4/18/2023,11/3/2023,,,,
6035,582,18,548,6,4/18/2023,1/31/2024,,,,
6036,626,2,822,5,4/18/2023,3/15/2024,,,,
6037,539,15,656,6,4/18/2023,12/19/2023,,,,
6038,656,9,67,4,4/18/2023,4/14/2024,,,,
6039,573,16,593,6,4/18/2023,1/22/2024,,,,
6040,556,16,173,8,4/18/2023,1/5/2024,,,,
6041,467,7,306,9,4/18/2023,10/8/2023,,,,
6042,454,4,148,4,4/18/2023,9/25/2023,,,,
6043,531,19,955,8,4/18/2023,12/11/2023,,,,
6044,441,13,732,1,4/18/2023,9/12/2023,,,,
6045,528,11,832,3,4/18/2023,12/8/2023,,,,
6046,409,16,974,5,4/18/2023,8/11/2023,,,,
