CashKey,OrderDetailsKey,DepositCheck,TransactionDate,CollectionPeriod,PaymentAmount
4928,1803,DNSCHECK724,3/13/2024,2/14/2024,34.67
4929,6722,DNSCHECK721,1/30/2024,1/1/2024,1335.37
4930,8201,DNSCHECK422,6/10/2024,5/21/2024,273.59
4931,7594,DNSCHECK678,6/25/2024,5/29/2024,372.25
4932,4590,DNSCHECK318,4/12/2024,3/17/2024,172.48
4933,2927,DNSCHECK325,2/26/2024,2/3/2024,1317.65
4934,4743,DNSCHECK492,7/3/2023,6/7/2023,296.86
4935,2982,DNSCHECK359,6/26/2023,6/6/2023,739.81
4936,4950,DNSCHECK691,11/14/2023,10/20/2023,4.33
4937,521,DNSCHECK514,1/28/2024,12/31/2023,1342.7
4938,7283,DNSCHECK433,8/10/2023,7/21/2023,666.94
4939,845,DNSCHECK533,10/13/2023,9/14/2023,1061.23
4940,1279,DNSCHECK488,2/8/2024,1/16/2024,1136.63
4941,4981,DNSCHECK638,9/13/2023,8/17/2023,945.6
4942,5665,DNSCHECK693,9/12/2023,8/15/2023,289.61
4943,9373,DNSCHECK688,11/10/2023,10/19/2023,881.41
4944,5829,DNSCHECK495,1/26/2024,1/4/2024,184.25
4945,1511,DNSCHECK451,10/3/2023,9/4/2023,951.11
4946,9633,DNSCHECK715,8/23/2023,7/26/2023,1526.57
4947,67,DNSCHECK764,8/23/2023,8/1/2023,1026.23
4948,2185,DNSCHECK328,12/29/2023,12/2/2023,321.15
4949,4988,DNSCHECK387,9/11/2023,8/17/2023,849.92
4950,9258,DNSCHECK721,2/2/2024,1/12/2024,661.48
4951,6831,DNSCHECK327,7/17/2023,6/22/2023,987.61
4952,1758,DNSCHECK552,10/4/2023,9/4/2023,449.44
4953,4501,DNSCHECK695,12/28/2023,11/30/2023,149.32
4954,3547,DNSCHECK328,7/31/2023,7/2/2023,802.49
4955,4085,DNSCHECK717,7/11/2024,6/14/2024,1167.34
4956,3785,DNSCHECK695,12/12/2023,11/17/2023,1344.69
4957,3193,DNSCHECK775,12/11/2023,11/12/2023,415.98
4958,3378,DNSCHECK475,10/24/2023,9/30/2023,589.64
4959,1741,DNSCHECK303,7/16/2024,6/18/2024,738.8
4960,9399,DNSCHECK620,6/29/2024,6/8/2024,252.56
4961,3307,DNSCHECK581,10/9/2023,9/19/2023,282.61
4962,6424,DNSCHECK661,10/1/2023,9/9/2023,462.77
4963,2044,DNSCHECK619,5/19/2024,4/21/2024,835.68
4964,3155,DNSCHECK705,5/27/2024,5/2/2024,246.69
4965,7297,DNSCHECK314,8/5/2024,7/14/2024,304.47
4966,2246,DNSCHECK485,9/3/2023,8/6/2023,605.23
4967,7353,DNSCHECK313,11/27/2023,11/5/2023,589.46
4968,9341,DNSCHECK669,12/8/2023,11/16/2023,702.74
4969,4525,DNSCHECK456,11/24/2023,11/4/2023,1442.43
4970,890,DNSCHECK393,2/5/2024,1/15/2024,1190.16
4971,8207,DNSCHECK576,8/14/2023,7/18/2023,238.28
4972,7643,DNSCHECK597,3/18/2024,2/23/2024,670.88
4973,2920,DNSCHECK683,4/10/2024,3/18/2024,375.92
4974,7337,DNSCHECK733,3/1/2024,2/5/2024,558.16
4975,1727,DNSCHECK575,7/8/2023,6/15/2023,275.82
4976,7102,DNSCHECK614,11/27/2023,10/31/2023,13.06
4977,8647,DNSCHECK681,4/30/2024,4/7/2024,240.04
4978,8400,DNSCHECK800,3/9/2024,2/9/2024,84.82
4979,1410,DNSCHECK768,10/10/2024,9/19/2024,201.55
4980,3860,DNSCHECK411,2/27/2024,2/7/2024,209.54
4981,5555,DNSCHECK683,6/27/2024,6/4/2024,1280.97
4982,5636,DNSCHECK441,12/26/2023,11/28/2023,133.09
4983,881,DNSCHECK786,1/15/2024,12/24/2023,777.38
4984,1818,DNSCHECK416,12/23/2023,11/26/2023,279.05
4985,5226,DNSCHECK310,11/30/2023,11/3/2023,121.97
4986,750,DNSCHECK327,8/3/2023,7/4/2023,361.27
4987,3529,DNSCHECK330,11/22/2023,10/24/2023,1396.77
4988,4513,DNSCHECK718,4/30/2024,3/31/2024,1367.96
4989,7127,DNSCHECK342,9/9/2023,8/17/2023,1152.15
4990,2517,DNSCHECK355,12/14/2023,11/14/2023,765.26
4991,7545,DNSCHECK624,12/23/2023,12/1/2023,824.24
4992,6066,DNSCHECK373,2/7/2024,1/14/2024,718.34
4993,5628,DNSCHECK615,9/29/2023,9/7/2023,400.03
4994,3393,DNSCHECK659,2/25/2024,1/26/2024,237.09
4995,3653,DNSCHECK392,5/5/2024,4/8/2024,644.71
4996,3639,DNSCHECK729,1/3/2024,12/4/2023,344.41
4997,2732,DNSCHECK727,2/27/2024,2/4/2024,343.14
4998,7027,DNSCHECK460,1/4/2024,12/13/2023,915.69
4999,4073,DNSCHECK559,9/19/2023,8/28/2023,680.03
5000,9128,DNSCHECK698,10/10/2023,9/16/2023,548.53
5001,3602,DNSCHECK544,11/29/2023,11/3/2023,561.22
5002,8356,DNSCHECK671,11/29/2023,11/8/2023,59.44
5003,4675,DNSCHECK789,11/6/2023,10/11/2023,1061.2
5004,3371,DNSCHECK425,1/21/2024,12/23/2023,749.31
5005,7991,DNSCHECK652,9/12/2023,8/19/2023,1237.98
5006,4684,DNSCHECK784,11/29/2023,10/30/2023,109.94
5007,6575,DNSCHECK475,7/13/2023,6/16/2023,429.21
5008,1000,DNSCHECK546,7/17/2023,6/25/2023,493.75
5009,768,DNSCHECK420,9/9/2023,8/18/2023,290.32
5010,9690,DNSCHECK580,9/29/2023,8/30/2023,1013.62
5011,4114,DNSCHECK738,12/31/2023,12/3/2023,778.46
5012,7277,DNSCHECK585,1/10/2024,12/21/2023,1301.32
5013,585,DNSCHECK465,5/31/2024,5/8/2024,36.74
5014,8654,DNSCHECK506,10/30/2023,10/5/2023,775.31
5015,9445,DNSCHECK411,11/10/2023,10/17/2023,813.12
5016,3723,DNSCHECK483,3/27/2024,3/7/2024,858.28
5017,990,DNSCHECK469,10/28/2023,10/2/2023,17.92
5018,1317,DNSCHECK372,7/13/2024,6/15/2024,868.22
5019,6245,DNSCHECK606,10/28/2023,10/4/2023,98.16
5020,2892,DNSCHECK454,12/3/2023,11/9/2023,754.93
5021,2692,DNSCHECK452,11/22/2023,10/25/2023,541.8
5022,5657,DNSCHECK356,11/13/2023,10/24/2023,923.02
5023,8167,DNSCHECK570,11/22/2023,10/24/2023,690.35
5024,7241,DNSCHECK591,7/27/2023,7/4/2023,783.02
5025,9468,DNSCHECK341,1/8/2024,12/15/2023,821.97
5026,9349,DNSCHECK790,12/15/2023,11/15/2023,1304.34
5027,8800,DNSCHECK336,10/28/2023,10/7/2023,51.17
5028,7959,DNSCHECK333,6/21/2023,5/23/2023,574.78
5029,286,DNSCHECK333,11/14/2023,10/18/2023,721.1
5030,8110,DNSCHECK627,6/18/2024,5/24/2024,408.02
5031,7102,DNSCHECK379,10/28/2023,10/4/2023,419.61
5032,6364,DNSCHECK751,5/27/2024,5/5/2024,1204.37
5033,8896,DNSCHECK715,12/30/2023,12/6/2023,1368.23
5034,8128,DNSCHECK533,10/8/2023,9/13/2023,744.17
5035,5557,DNSCHECK542,2/28/2024,2/3/2024,244.04
5036,7421,DNSCHECK533,11/27/2023,10/28/2023,841.4
5037,5508,DNSCHECK580,2/12/2024,1/23/2024,485.98
5038,1006,DNSCHECK379,4/5/2024,3/7/2024,308.52
5039,4802,DNSCHECK384,12/3/2023,11/3/2023,455.69
5040,6248,DNSCHECK390,3/19/2024,2/18/2024,1424.3
5041,2173,DNSCHECK726,2/1/2024,1/3/2024,1596.12
5042,7919,DNSCHECK579,12/20/2023,11/21/2023,505.54
5043,832,DNSCHECK774,12/30/2023,12/10/2023,232.02
5044,6428,DNSCHECK468,3/8/2024,2/10/2024,733.12
5045,514,DNSCHECK717,12/24/2023,11/25/2023,811.8
5046,333,DNSCHECK640,11/19/2023,10/26/2023,853.36
5047,3906,DNSCHECK568,5/4/2024,4/7/2024,98.07
5048,7339,DNSCHECK327,10/2/2023,9/10/2023,801.21
5049,5384,DNSCHECK633,11/3/2023,10/4/2023,313.1
5050,8797,DNSCHECK577,2/12/2024,1/16/2024,235.22
5051,3160,DNSCHECK397,9/30/2024,9/2/2024,466.04
5052,2151,DNSCHECK598,3/3/2024,2/11/2024,432.06
5053,1781,DNSCHECK510,12/29/2023,12/1/2023,64.77
5054,5544,DNSCHECK516,10/21/2023,9/28/2023,111.43
5055,1534,DNSCHECK786,4/16/2024,3/21/2024,368.76
5056,7408,DNSCHECK439,10/6/2023,9/15/2023,1042.61
5057,863,DNSCHECK705,12/12/2023,11/12/2023,761.31
5058,5808,DNSCHECK738,1/11/2024,12/15/2023,685.5
5059,2884,DNSCHECK444,4/4/2024,3/9/2024,721.8
5060,8228,DNSCHECK342,10/13/2023,9/21/2023,180.73
5061,7266,DNSCHECK353,3/27/2024,2/27/2024,362.51
5062,3895,DNSCHECK697,2/7/2024,1/11/2024,124.11
5063,7510,DNSCHECK346,10/6/2023,9/9/2023,697.04
5064,2149,DNSCHECK344,11/3/2023,10/7/2023,636.49
5065,2366,DNSCHECK515,2/10/2024,1/20/2024,491.28
5066,7314,DNSCHECK580,11/5/2023,10/15/2023,397.86
5067,2174,DNSCHECK395,2/4/2024,1/15/2024,1244.53
5068,7681,DNSCHECK622,8/17/2023,7/21/2023,142.62
5069,4730,DNSCHECK478,11/14/2023,10/22/2023,1697.85
5070,3667,DNSCHECK691,12/15/2023,11/25/2023,164.26
5071,318,DNSCHECK474,7/20/2023,6/22/2023,703.46
5072,8132,DNSCHECK694,11/28/2023,11/6/2023,1239.8
5073,3750,DNSCHECK702,7/8/2024,6/14/2024,867.71
5074,7665,DNSCHECK789,11/18/2023,10/24/2023,494.24
5075,420,DNSCHECK380,9/30/2023,9/2/2023,1811.31
5076,1535,DNSCHECK576,9/30/2023,8/31/2023,1294.29
5077,5027,DNSCHECK440,6/21/2023,5/29/2023,504.24
5078,385,DNSCHECK742,11/21/2023,10/28/2023,495.18
5079,5257,DNSCHECK331,11/21/2023,10/26/2023,86.94
5080,8761,DNSCHECK505,10/27/2023,9/29/2023,1008.04
5081,8431,DNSCHECK597,1/27/2024,1/7/2024,132.76
5082,7987,DNSCHECK308,12/28/2023,11/29/2023,174.73
5083,3900,DNSCHECK757,2/19/2024,1/20/2024,887.09
5084,88,DNSCHECK770,10/31/2023,10/4/2023,62.29
5085,2998,DNSCHECK565,11/2/2023,10/8/2023,621.63
5086,2328,DNSCHECK348,4/23/2024,4/3/2024,234.84
5087,8954,DNSCHECK766,10/13/2023,9/14/2023,577.84
5088,9043,DNSCHECK636,9/10/2023,8/17/2023,130.61
5089,4716,DNSCHECK718,10/5/2023,9/14/2023,139.1
5090,961,DNSCHECK419,3/24/2024,2/26/2024,213.24
5091,7443,DNSCHECK427,12/6/2023,11/11/2023,262.87
5092,1641,DNSCHECK642,12/15/2023,11/16/2023,119.37
5093,7246,DNSCHECK756,11/21/2023,10/24/2023,956.25
5094,6923,DNSCHECK466,1/13/2024,12/17/2023,160.39
5095,5361,DNSCHECK441,3/16/2024,2/17/2024,397.29
5096,338,DNSCHECK630,12/14/2023,11/16/2023,1028.09
5097,9492,DNSCHECK700,10/8/2023,9/8/2023,266.96
5098,5009,DNSCHECK354,8/21/2023,7/28/2023,588.07
5099,5074,DNSCHECK386,11/9/2023,10/20/2023,1048.29
5100,3385,DNSCHECK445,8/15/2023,7/22/2023,544.31
5101,5289,DNSCHECK323,9/4/2023,8/13/2023,679.51
5102,7691,DNSCHECK577,1/15/2024,12/24/2023,1016.88
5103,7368,DNSCHECK701,1/30/2024,1/8/2024,279.51
5104,5129,DNSCHECK585,2/22/2024,1/23/2024,372.81
5105,6178,DNSCHECK610,1/7/2024,12/9/2023,252.59
5106,8064,DNSCHECK453,12/3/2023,11/10/2023,485.97
5107,7835,DNSCHECK606,10/4/2023,9/8/2023,534.46
5108,4337,DNSCHECK319,3/11/2024,2/16/2024,59.64
5109,2867,DNSCHECK344,11/2/2023,10/11/2023,1512.01
5110,6254,DNSCHECK609,3/12/2024,2/16/2024,1592.85
5111,8060,DNSCHECK684,12/6/2023,11/15/2023,959.68
5112,7523,DNSCHECK527,4/4/2024,3/6/2024,921.03
5113,3916,DNSCHECK330,12/2/2023,11/10/2023,98.12
5114,2252,DNSCHECK638,1/30/2024,1/10/2024,90.36
5115,6634,DNSCHECK608,3/14/2024,2/16/2024,821.45
5116,9663,DNSCHECK511,12/30/2023,12/4/2023,1400.51
5117,8743,DNSCHECK728,10/18/2023,9/22/2023,1085.11
5118,7803,DNSCHECK536,12/15/2023,11/21/2023,200.77
5119,8367,DNSCHECK371,1/14/2024,12/18/2023,1094.67
5120,2061,DNSCHECK336,10/13/2023,9/19/2023,340.72
5121,3722,DNSCHECK502,4/18/2024,3/28/2024,649.25
5122,9019,DNSCHECK661,10/30/2023,10/1/2023,607.07
5123,6783,DNSCHECK541,1/21/2024,1/1/2024,544.82
5124,1761,DNSCHECK709,12/13/2023,11/20/2023,1076.26
5125,8986,DNSCHECK380,10/27/2023,10/1/2023,1739.38
5126,9519,DNSCHECK694,10/19/2023,9/20/2023,965.56
5127,6255,DNSCHECK559,1/9/2024,12/18/2023,226.39
5128,4047,DNSCHECK358,11/28/2023,11/5/2023,463.38
5129,3102,DNSCHECK773,3/22/2024,2/24/2024,564.6
5130,508,DNSCHECK394,1/13/2024,12/20/2023,891.89
5131,3354,DNSCHECK370,10/23/2023,10/1/2023,1350.08
5132,1331,DNSCHECK327,3/12/2024,2/21/2024,818.97
5133,3825,DNSCHECK397,3/14/2024,2/19/2024,721.86
5134,9508,DNSCHECK747,1/23/2024,12/25/2023,168.3
5135,1475,DNSCHECK635,1/19/2024,12/30/2023,1487.41
5136,1112,DNSCHECK774,12/19/2023,11/29/2023,817.53
5137,5075,DNSCHECK317,2/20/2024,1/26/2024,751.14
5138,954,DNSCHECK419,1/5/2024,12/15/2023,546.18
5139,9632,DNSCHECK759,10/17/2023,9/19/2023,1415.72
5140,2279,DNSCHECK526,9/30/2023,9/7/2023,1322.87
5141,7180,DNSCHECK607,10/29/2023,9/30/2023,860.82
5142,8883,DNSCHECK593,6/2/2024,5/3/2024,236.52
5143,4859,DNSCHECK448,6/2/2024,5/6/2024,222.76
5144,7082,DNSCHECK670,4/18/2024,3/29/2024,922.13
5145,9432,DNSCHECK550,3/15/2024,2/21/2024,930.73
5146,3331,DNSCHECK513,2/12/2024,1/14/2024,304.45
5147,7923,DNSCHECK524,12/8/2023,11/13/2023,1475.56
5148,1494,DNSCHECK357,1/24/2024,12/27/2023,1095.95
5149,6729,DNSCHECK477,10/18/2023,9/27/2023,1375.57
5150,3206,DNSCHECK325,11/13/2023,10/20/2023,126.79
5151,7377,DNSCHECK641,6/17/2024,5/24/2024,1000.79
5152,8323,DNSCHECK586,10/8/2023,9/12/2023,440.04
5153,4521,DNSCHECK511,7/11/2024,6/13/2024,1700.58
5154,2719,DNSCHECK548,11/26/2024,10/27/2024,1271.18
5155,4904,DNSCHECK605,11/13/2023,10/14/2023,1241.42
5156,5505,DNSCHECK466,2/15/2024,1/19/2024,160.92
5157,6320,DNSCHECK687,2/12/2024,1/20/2024,589.08
5158,2570,DNSCHECK739,10/29/2023,10/5/2023,1358.46
5159,6091,DNSCHECK407,12/10/2024,11/16/2024,457.55
5160,6979,DNSCHECK428,3/27/2024,3/3/2024,330.94
5161,562,DNSCHECK335,11/7/2023,10/14/2023,1237.51
5162,8009,DNSCHECK790,1/30/2024,1/1/2024,204.57
5163,7701,DNSCHECK478,4/21/2024,3/22/2024,422.11
5164,2092,DNSCHECK389,12/18/2023,11/26/2023,1252.44
5165,6659,DNSCHECK650,2/13/2024,1/15/2024,410.31
5166,2915,DNSCHECK776,4/3/2024,3/13/2024,993.8
5167,5829,DNSCHECK495,12/31/2023,12/5/2023,700.78
5168,1396,DNSCHECK747,4/11/2024,3/20/2024,385.06
5169,2672,DNSCHECK433,8/30/2023,8/3/2023,83.41
5170,2116,DNSCHECK385,8/3/2024,7/13/2024,264.06
5171,8759,DNSCHECK546,4/23/2024,4/2/2024,543.81
5172,5996,DNSCHECK424,6/19/2024,5/21/2024,434.35
5173,8676,DNSCHECK421,9/18/2023,8/29/2023,170.41
5174,8362,DNSCHECK419,9/15/2024,8/23/2024,223.91
5175,6585,DNSCHECK370,3/13/2024,2/14/2024,222.77
5176,3930,DNSCHECK561,10/18/2023,9/25/2023,138.54
5177,7333,DNSCHECK688,8/21/2024,7/24/2024,554.57
5178,5222,DNSCHECK673,2/12/2024,1/16/2024,186.19
5179,3337,DNSCHECK450,10/21/2023,9/25/2023,179.96
5180,3674,DNSCHECK705,10/25/2024,10/4/2024,1247.77
5181,9386,DNSCHECK422,5/1/2024,4/10/2024,399.42
5182,1034,DNSCHECK627,7/22/2024,6/28/2024,1681.75
5183,3465,DNSCHECK454,6/19/2023,5/21/2023,279.06
5184,7065,DNSCHECK747,5/15/2024,4/22/2024,949.94
5185,4155,DNSCHECK438,11/28/2023,11/2/2023,439.93
5186,1857,DNSCHECK328,9/25/2023,8/30/2023,1148.88
5187,5610,DNSCHECK638,11/11/2023,10/21/2023,1136.71
5188,9458,DNSCHECK542,1/31/2024,1/8/2024,584.62
5189,9393,DNSCHECK666,9/2/2023,8/4/2023,1095.89
5190,3666,DNSCHECK335,12/4/2023,11/4/2023,870.84
5191,7734,DNSCHECK697,8/17/2023,7/18/2023,312.29
5192,7759,DNSCHECK680,10/27/2023,9/30/2023,988.87
5193,6916,DNSCHECK580,11/5/2023,10/13/2023,287.79
5194,5996,DNSCHECK722,8/24/2023,7/26/2023,1223.49
5195,5219,DNSCHECK361,10/13/2023,9/17/2023,710.93
5196,6332,DNSCHECK646,10/9/2023,9/18/2023,1064.89
5197,8810,DNSCHECK478,10/1/2023,9/9/2023,1592.23
5198,8714,DNSCHECK345,1/2/2024,12/13/2023,495.15
5199,6089,DNSCHECK484,12/13/2023,11/19/2023,123.83
5200,5948,DNSCHECK692,9/28/2023,9/3/2023,721.91
5201,5112,DNSCHECK501,12/27/2023,12/6/2023,599.13
5202,1423,DNSCHECK766,10/21/2023,9/28/2023,1692.21
5203,3481,DNSCHECK584,2/1/2024,1/7/2024,826.77
5204,200,DNSCHECK663,10/17/2023,9/19/2023,288.08
5205,488,DNSCHECK667,10/28/2023,10/4/2023,890.89
5206,5831,DNSCHECK490,10/23/2023,9/23/2023,477.86
5207,4299,DNSCHECK788,12/26/2023,11/30/2023,423.33
5208,8847,DNSCHECK434,7/16/2024,6/18/2024,1141.07
5209,3757,DNSCHECK561,12/1/2024,11/11/2024,1549.92
5210,7958,DNSCHECK407,11/16/2023,10/20/2023,729.22
5211,8363,DNSCHECK399,1/8/2024,12/18/2023,1309.94
5212,6164,DNSCHECK591,8/28/2023,8/2/2023,131.41
5213,9308,DNSCHECK364,11/25/2023,11/2/2023,870.52
5214,6978,DNSCHECK522,4/11/2024,3/14/2024,1317.4
5215,9402,DNSCHECK422,11/6/2023,10/16/2023,724.15
5216,1746,DNSCHECK356,3/10/2024,2/16/2024,224.97
5217,2495,DNSCHECK516,5/22/2024,4/30/2024,581.85
5218,7734,DNSCHECK652,8/8/2024,7/16/2024,755.75
5219,6357,DNSCHECK357,7/9/2024,6/12/2024,294.7
5220,4381,DNSCHECK579,1/18/2024,12/22/2023,658.16
5221,6236,DNSCHECK555,1/23/2024,1/1/2024,757.11
5222,8901,DNSCHECK451,3/16/2024,2/20/2024,864.26
5223,4640,DNSCHECK567,12/1/2023,11/2/2023,566.63
5224,433,DNSCHECK787,12/16/2023,11/17/2023,476.61
5225,8742,DNSCHECK763,2/7/2024,1/13/2024,955.59
5226,1217,DNSCHECK585,7/18/2023,6/24/2023,353.31
5227,6558,DNSCHECK712,5/26/2023,5/6/2023,195.3
5228,1590,DNSCHECK613,9/22/2023,8/29/2023,237.32
5229,1764,DNSCHECK461,8/29/2023,8/5/2023,509.49
5230,9351,DNSCHECK497,11/1/2023,10/6/2023,496.36
5231,8828,DNSCHECK642,12/13/2023,11/18/2023,1215.71
5232,7914,DNSCHECK397,11/6/2023,10/12/2023,368.17
5233,5394,DNSCHECK545,10/9/2023,9/16/2023,212.69
5234,7748,DNSCHECK660,6/21/2023,5/22/2023,788.37
5235,5135,DNSCHECK794,11/16/2023,10/18/2023,1272.4
5236,496,DNSCHECK596,10/8/2023,9/8/2023,323.47
5237,688,DNSCHECK377,8/19/2023,7/25/2023,813.32
5238,8611,DNSCHECK737,6/6/2024,5/14/2024,1492.26
5239,5435,DNSCHECK600,10/24/2023,9/27/2023,127.02
5240,7837,DNSCHECK666,2/11/2024,1/13/2024,808.13
5241,3061,DNSCHECK360,12/14/2023,11/15/2023,138.52
5242,7360,DNSCHECK312,2/18/2024,1/19/2024,1121.38
5243,2422,DNSCHECK394,9/21/2023,8/26/2023,720.45
5244,2501,DNSCHECK719,12/11/2023,11/12/2023,135.48
5245,3326,DNSCHECK478,11/25/2023,11/2/2023,19.13
5246,3757,DNSCHECK361,11/24/2023,10/28/2023,1266.6
5247,6749,DNSCHECK719,8/30/2023,8/10/2023,1127.6
5248,6002,DNSCHECK308,12/6/2023,11/8/2023,641.71
5249,5315,DNSCHECK331,4/26/2024,3/27/2024,594.99
5250,3346,DNSCHECK301,10/11/2023,9/16/2023,38.76
5251,6374,DNSCHECK681,8/25/2023,7/30/2023,551.75
5252,872,DNSCHECK403,1/2/2024,12/6/2023,1605.76
5253,7867,DNSCHECK452,11/18/2023,10/20/2023,803.75
5254,9470,DNSCHECK406,12/6/2023,11/8/2023,130.31
5255,6939,DNSCHECK699,3/23/2024,2/25/2024,611.55
5256,7696,DNSCHECK402,2/24/2024,1/28/2024,552.43
5257,9234,DNSCHECK612,11/22/2023,10/24/2023,595.27
5258,909,DNSCHECK643,8/17/2023,7/25/2023,162.07
5259,9158,DNSCHECK630,6/29/2023,6/7/2023,428.66
5260,659,DNSCHECK767,8/28/2023,8/6/2023,224.68
5261,1341,DNSCHECK530,11/23/2023,11/3/2023,746.77
5262,3955,DNSCHECK534,1/22/2024,12/29/2023,409.72
5263,3168,DNSCHECK498,8/29/2023,8/8/2023,64.99
5264,8234,DNSCHECK704,10/25/2023,9/29/2023,12.64
5265,2264,DNSCHECK396,10/15/2023,9/16/2023,942.63
5266,7660,DNSCHECK394,1/9/2024,12/18/2023,933.73
5267,5496,DNSCHECK789,3/2/2024,2/6/2024,423.15
5268,7375,DNSCHECK715,6/20/2024,5/29/2024,353.92
5269,5570,DNSCHECK593,1/1/2024,12/8/2023,795.81
5270,7152,DNSCHECK635,3/1/2024,2/4/2024,97.86
5271,2703,DNSCHECK315,4/14/2024,3/16/2024,426.08
5272,6227,DNSCHECK653,12/26/2023,11/27/2023,292.58
5273,2484,DNSCHECK408,11/6/2023,10/14/2023,432.07
5274,4521,DNSCHECK384,8/17/2023,7/27/2023,238.63
5275,5910,DNSCHECK758,11/1/2023,10/5/2023,1072.91
5276,1752,DNSCHECK351,4/27/2024,4/6/2024,108.68
5277,2854,DNSCHECK697,4/18/2024,3/27/2024,358.67
5278,3366,DNSCHECK337,5/28/2024,4/30/2024,98.75
5279,7323,DNSCHECK458,10/12/2023,9/15/2023,989.54
5280,1781,DNSCHECK453,12/8/2023,11/12/2023,860.58
5281,8032,DNSCHECK538,3/23/2024,2/26/2024,167
5282,5555,DNSCHECK388,11/22/2023,10/28/2023,1204.79
5283,4307,DNSCHECK538,3/16/2024,2/20/2024,841.6
5284,2322,DNSCHECK329,10/23/2024,9/25/2024,1672.9
5285,6502,DNSCHECK716,12/4/2023,11/9/2023,668.78
5286,421,DNSCHECK786,11/3/2023,10/10/2023,756.67
5287,7854,DNSCHECK495,2/23/2024,1/27/2024,1667.26
5288,8054,DNSCHECK605,2/9/2024,1/10/2024,431.33
5289,776,DNSCHECK495,9/2/2023,8/3/2023,146.89
5290,8844,DNSCHECK587,2/13/2024,1/18/2024,109.52
5291,6152,DNSCHECK587,1/30/2024,1/4/2024,436.5
5292,895,DNSCHECK375,3/14/2024,2/17/2024,46.72
5293,7800,DNSCHECK413,3/12/2024,2/17/2024,298.33
5294,5875,DNSCHECK736,11/28/2023,11/7/2023,422.91
5295,1071,DNSCHECK445,12/31/2023,12/1/2023,323.64
5296,4710,DNSCHECK605,10/18/2023,9/26/2023,694.54
5297,7048,DNSCHECK590,10/26/2023,10/3/2023,506.65
5298,1348,DNSCHECK634,9/6/2023,8/14/2023,1247.18
5299,5584,DNSCHECK411,11/14/2023,10/17/2023,1084.57
5300,3343,DNSCHECK651,11/7/2023,10/17/2023,464.36
5301,8106,DNSCHECK621,9/21/2023,8/25/2023,666.3
5302,196,DNSCHECK497,6/9/2024,5/15/2024,462.81
5303,3421,DNSCHECK583,3/5/2024,2/7/2024,1391.67
5304,4607,DNSCHECK414,4/5/2024,3/16/2024,155.82
5305,181,DNSCHECK671,9/28/2023,9/5/2023,821.9
5306,8775,DNSCHECK336,10/13/2023,9/19/2023,971.55
5307,1074,DNSCHECK354,3/25/2024,3/1/2024,1012.98
5308,4799,DNSCHECK591,4/7/2024,3/9/2024,702.56
5309,948,DNSCHECK402,6/25/2024,6/3/2024,696.87
5310,2883,DNSCHECK552,6/11/2024,5/12/2024,907.03
5311,3052,DNSCHECK442,3/21/2024,2/22/2024,364.24
5312,5948,DNSCHECK672,3/9/2024,2/9/2024,515.56
5313,4463,DNSCHECK704,7/13/2024,6/14/2024,985.47
5314,752,DNSCHECK686,12/17/2023,11/18/2023,1879.27
5315,9618,DNSCHECK400,11/14/2023,10/16/2023,116.78
5316,3857,DNSCHECK791,2/18/2024,1/24/2024,777.85
5317,6299,DNSCHECK362,3/3/2024,2/8/2024,220.61
5318,3657,DNSCHECK648,11/18/2023,10/28/2023,1930.72
5319,8815,DNSCHECK586,5/30/2024,5/4/2024,577.26
5320,6710,DNSCHECK305,1/13/2025,12/23/2024,1195.57
5321,1397,DNSCHECK577,11/27/2023,10/29/2023,418.37
5322,938,DNSCHECK690,8/11/2023,7/15/2023,98.26
5323,6994,DNSCHECK485,10/11/2023,9/13/2023,959.09
5324,1684,DNSCHECK637,7/7/2023,6/8/2023,155.52
5325,1064,DNSCHECK569,11/24/2023,10/29/2023,93.3
5326,1526,DNSCHECK693,12/2/2023,11/6/2023,533.3
5327,2289,DNSCHECK783,12/7/2023,11/10/2023,539.5
5328,3917,DNSCHECK318,12/26/2023,12/5/2023,676.55
5329,149,DNSCHECK495,7/28/2024,7/1/2024,958.16
5330,720,DNSCHECK643,2/19/2024,1/22/2024,580.9
5331,8172,DNSCHECK716,12/9/2023,11/14/2023,819.34
5332,2308,DNSCHECK357,9/6/2023,8/16/2023,354.36
5333,723,DNSCHECK614,12/18/2023,11/24/2023,140.23
5334,63,DNSCHECK714,2/5/2024,1/7/2024,651.56
5335,5481,DNSCHECK344,4/14/2024,3/16/2024,536.65
5336,5747,DNSCHECK517,1/9/2024,12/15/2023,1148.9
5337,3774,DNSCHECK798,6/13/2023,5/16/2023,630.13
5338,2104,DNSCHECK352,9/22/2023,8/26/2023,1059.74
5339,5768,DNSCHECK331,8/22/2023,7/25/2023,1756.77
5340,3344,DNSCHECK479,5/26/2024,5/5/2024,200.23
5341,2504,DNSCHECK317,8/29/2024,7/30/2024,1106.94
5342,6806,DNSCHECK581,11/9/2023,10/10/2023,573.12
5343,7567,DNSCHECK511,7/29/2023,7/4/2023,103.2
5344,6830,DNSCHECK411,4/2/2024,3/8/2024,531.33
5345,5259,DNSCHECK404,2/14/2025,1/17/2025,1121.81
5346,9656,DNSCHECK586,2/16/2024,1/19/2024,943.04
5347,666,DNSCHECK742,9/17/2023,8/20/2023,331.52
5348,2444,DNSCHECK639,4/2/2024,3/8/2024,402.85
